,801010.SI,801020.SI,801030.SI,801040.SI,801050.SI,801080.SI,801110.SI,801120.SI,801130.SI,801140.SI,801150.SI,801160.SI,801170.SI,801180.SI,801200.SI,801210.SI,801230.SI,801710.SI,801720.SI,801730.SI,801740.SI,801750.SI,801760.SI,801770.SI,801780.SI,801790.SI,801880.SI,801890.SI
2018-02-02,-0.33191691782304966,4.672807250946853,0.26719312178669075,3.6221323025765972,2.4667240580094063,0.9551726695495866,0.25376935213803353,-0.8638840413356275,-1.3367718285751118,-0.3386568909090393,-0.28380845640737506,-0.4751824788420289,0.02124051456859899,-0.12518019744166553,-0.32794652520682366,2.11619021966416,-0.5491249555564348,1.8480719459779138,-0.31980484218615546,-0.6606655533379469,0.6038811236260155,0.02932407995699382,0.48819267934923083,0.11958822863975538,-0.3591236225147343,0.27940630976526215,0.04182976515867409,-0.7378113563923927
2018-02-05,-0.16312748876272654,1.1747334945076293,0.4159157522078516,2.024978815471834,-0.882899050734387,-1.2463944956765838,-2.6717833151773562,-3.5840984974958356,0.6394436149674387,0.41039908369580047,-1.1348392008991737,-0.2859900904834345,0.9542501121740488,0.24848170370750378,-0.43341892968827844,-1.3908700616737546,-0.4798601731945684,0.42993777386697296,0.4435310840529949,-1.5742881978613177,-0.6314493828825762,-1.108073844159918,-0.7164744554014169,-0.6327377205300744,3.383520566592546,0.3732651816124921,-0.6245196200002079,-0.24974727953855913
2018-02-06,-5.662423654318161,-4.864886536765301,-4.648095574169931,-3.784910022405208,-4.0024175002946745,-5.277509129547397,-3.0250081762260073,-1.8676548364405687,-3.850803760416477,-4.371874709225187,-4.182296359940485,-3.395930828094562,-3.374804490691885,-4.659877087722631,-5.222497343699528,-5.867208219018982,-6.109000047898084,-5.351698457207188,-3.1250521509557427,-3.86484397944582,-6.155242773634706,-5.777711902310145,-4.2715090570357495,-5.31830217182957,-1.8431527823008387,-3.465588207140813,-3.3253720753720684,-4.324143070044705
2018-02-07,0.22652326496035435,-1.102186110151182,-0.4116094633335954,-1.4811452845412632,-0.24477597903860282,0.4374327716027304,-4.040024024088574,-3.333268114640231,-0.4672600631475343,0.31172631510665294,-0.3690682530222644,-0.06486729233110555,-1.130282728690013,-4.623639881020647,0.16667860167765003,-0.4569052706752341,-0.6219524119255082,-1.1413081395843405,-0.25667704859292373,0.17398199947133985,-0.6111452645282567,1.4000469166126184,1.0094259988745025,0.21316931734347566,-3.1034285223269342,-2.0272782710871184,-0.12608672462530723,0.22664080936471986
2018-02-08,0.6357746829616095,-2.533479542962336,0.4795614669334647,-1.2429579267172808,-0.6971104744645906,3.111591630797683,1.6677751562970355,1.5784650882935791,1.054477344279281,0.5187676036098265,1.4925803158853723,0.3753094638733412,-0.6225650532536431,-0.6139150059427334,1.3390986229372404,1.6852001750369494,1.7158330624048146,-0.8233038185598951,-1.8732102948846863,1.0866344396500471,1.4863193130548735,2.123194835310205,0.597745975370545,2.1669626998223945,-3.333628933327415,-1.8875562977582083,0.38322360691596113,0.6535185875916838
2018-02-09,-3.35187990221808,-6.319952898381754,-3.7914057453452443,-4.375226764801832,-4.588343881856538,-2.4630866729535406,-3.000705140918003,-1.8064503273710009,-2.7896961857589164,-3.5468698623282724,-2.8252749911794606,-3.042236472846205,-3.6430041740522445,-5.16631509319051,-3.3893810906932442,-3.671744558873491,-3.334244558931776,-4.922166933660077,-5.033793297662625,-2.587463011025537,-4.476113650622937,-2.4950762088273737,-3.4878622853978247,-3.090805502957583,-3.4460439171196233,-6.881060449762733,-3.1726136769888225,-3.1691744705818703
2018-02-12,2.406740736142998,0.4645229539055107,2.332903118074947,1.1491137731042267,3.3338769102351895,3.6976687581133705,4.006059848816146,2.590591373550244,2.1265547541196472,2.348520780221741,2.8382794209091955,1.0192477062651362,1.1193116492971722,1.7384443952978001,2.3835123191781493,2.9726661962757195,1.7646521381614821,1.9506798902537037,0.8414263473941697,2.61577592493345,1.8587674523344866,3.5792673093585803,2.572654783679429,3.021225089698687,-0.9081599797306938,0.10302483119990491,2.274410519121184,2.0634009439979506
2018-02-13,0.1341010682627486,0.5404183364406068,0.6782046444269829,0.48134360115623664,0.5023230434677783,0.2855782960494935,0.9655669514814003,1.0017622095950474,-0.13505783653234849,0.6227146012092399,0.6736520871040375,0.07998916548868085,0.5728998562248622,1.8293434889208982,0.5853260241360791,2.010591074301371,0.5019174615118249,0.8907868467936231,0.38265024811614534,0.10531160032962728,0.6531131110845134,0.08127678439484587,-0.5722544026293352,0.06713690473691969,1.4808619895221087,1.7960990455111459,0.49831531175326127,0.4882354779239373
2018-02-14,1.189026004978544,1.1070622191145407,0.3251686622500527,2.6351783764791525,1.4462089577661263,0.12092763196391854,2.4537720593404977,0.8076504697422493,0.22235127523826392,0.5411434533875381,0.3938277477244956,0.2355468535253813,0.0926297363334605,0.5581156668548193,0.6542931262546237,0.7724685773947026,0.7401830038668233,1.1629722966617573,-0.08202394073769659,0.6093949456569492,-0.031116724324142808,-0.36149343458313776,-0.3575196342750053,0.5690228489720228,0.23306046711826234,0.9996140696088007,0.5621280899404946,0.19045842176046435
2018-02-22,1.0685030862466638,2.026889107565566,2.3495794585971064,1.6422956070961447,3.1376664261822063,2.1763410975538466,1.9225490403091294,3.6733468438039596,2.083639264495174,1.5731800711438204,1.5724772975179713,1.282970788261295,3.013509968520456,1.602591581035906,1.6654237526932958,2.8678502986853482,2.131603727772924,2.244295405623986,1.8155365067963558,1.3200092662057683,1.259704116009952,2.7463091013498753,2.1045820834068696,1.7637051985523344,1.9774551262748519,1.4358753565470117,1.8491822519327572,1.4649058829006467
2018-02-23,0.35770432981301337,1.4807847352862114,0.5560707403534426,1.449462766549292,0.9553970010301782,-0.1633317127268441,-0.818969535628089,-0.38107276155953107,-0.07970048170193866,1.0358313074727787,-0.12109408971241464,0.8855787294486106,0.5004686367092948,1.1716842961757568,0.022698871985538105,0.5368723356675931,0.33365720546585376,0.9201875034316132,1.3505098606656718,-0.20409533118821432,0.3679661507305143,-0.2907792833282241,-0.7224001659100976,0.3630165610941427,0.8386034915279339,1.0176253992508544,0.1494740226256841,0.20570467232545742
2018-02-26,1.0298486557415831,1.2090663794803058,2.0550117891748876,1.167605830025753,1.3648583616156618,4.635514970574461,1.1840932026261575,0.16749602421382015,1.360658033991169,1.5828015482791224,1.9744193563282053,1.5916926443568347,2.147105402076366,-0.3888183932149514,1.3871835420359302,0.24992644071120118,2.057921803916396,2.4852978430035755,1.5029850163190472,2.509432177650739,2.632977525559621,3.058082647531357,2.500957443104679,3.5186485515529498,0.07384339598139888,1.5273430114078002,2.0305213985395865,2.078007310800589
2018-02-27,-0.7614120600081709,-2.759639258281532,-0.5072531106503853,-2.424581594861941,-1.8980482615309713,0.2652495688173717,-3.8864238372145476,-1.2241163119622978,0.10134162492081433,-0.5468420131200968,-0.17465305494067662,0.4084535663483102,-0.7465951883025457,-1.9175908408572973,-0.24385933910585633,-0.7267708488019498,0.32341944392852984,-2.308073862345039,-0.282010461678428,0.47221265357675346,2.663729396689418,1.2018236640207292,1.4900024908856224,0.6589870292738498,-2.073468307664128,-1.2632951206389964,-0.3191206815535197,0.30352416979413377
2018-02-28,0.0878647397696275,-0.27207548749349497,-0.032851299558755986,0.7269811813669369,0.7738071107147304,0.38347304008568006,-0.2427057394269294,-2.1062946876852506,0.5153986861935245,-0.07628159991164285,-0.1312837686347157,0.08783469267974464,-0.7293011760458823,0.4384146341463335,-0.0524339261673501,0.03554867264423667,-0.017306121134808006,-0.490419165744016,0.025614124961848006,0.30366913125730033,0.5539739939986132,0.900755872125858,0.2554720096387575,0.8223568221530808,-1.3830859732269052,-1.6865588749986782,-0.5074727202669438,-0.20422157295331145
2018-03-01,0.7526226087978483,-0.25572917291248887,0.6485431137801756,0.02355101627107281,0.05531446272055707,1.9877116684749563,0.42953627038175846,1.1496048812525084,0.8862589799056186,0.9989809841275399,1.3645246938092326,0.5475751399268924,0.09790791760349027,-0.23575503331936254,0.709410919540221,2.1859942262731025,0.5534891958908883,1.5129796107823168,0.23046809227142973,1.591877842094025,0.8357351153280401,4.540891340152031,1.531151590683999,1.4781943025013566,0.241607626053586,0.8660061926104357,0.6213022627268083,1.2293306645555502
2018-03-02,-0.47248055939363987,-1.231729199917042,-0.4065287883201485,-2.7205450627531547,-0.46664622838274994,-1.8639246132875043,0.8457509456412104,-0.6170980942481807,-0.24051188189203598,-0.32593788369522647,-0.41556087275465003,0.26586117300684275,-0.33221198687920506,-0.2576106711670745,-0.36159279160897784,-1.1555220422027168,-0.6449185144856373,-0.835824107103833,-0.5809700800408768,-0.5823932195650472,-0.33135476037907674,-1.046467672671858,-0.632377278256957,-1.0032740431560994,-0.7301725814675919,-1.4704017583532458,0.16296514675051554,-0.3120849933598957
2018-03-05,-0.3307680191647733,-0.8012659576086878,-0.45414953829737703,-1.6575110373077795,-0.16511440610569306,1.4300812271643037,-0.74272784405639,-1.187327446310782,0.008339651250932612,-0.08372393063266204,0.798079877408342,0.34217588562581724,0.39675863615971085,0.1502881709583681,0.8621643834971104,-0.49499173562356225,0.07252566602735655,-1.0557900625540295,0.2393784608669014,0.35696227521146984,1.1953202324656909,2.191945939276585,0.6044162089427152,1.0304612706701466,-0.24756407540775793,0.2096683379360309,0.5062913392908319,0.798567167713915
2018-03-06,0.9790590155017709,2.432724283067267,1.3292737264221088,2.382369159737441,1.4594054648678023,1.2887534012491653,0.6861738512344173,0.2870460473404002,0.6754554207003327,1.1442700642192216,2.1939227752447277,0.30422963140641635,0.6859979612070743,2.942974164451617,1.2374792780592614,1.730762161982402,1.5960188107968953,1.7755139104481676,0.9576855405989182,0.8846146897826701,0.9429545910519588,0.028094453086913163,0.3913872870392687,1.0096137279900885,0.3349745849314578,2.1516941715362004,0.7459514643466614,0.7496549091015936
2018-03-07,-0.47932392397784795,-1.6936107001455536,-1.0878327783708008,-2.123969205489462,-1.0705223750392512,-1.2429644216497393,-0.21843553359826018,-0.9931013704214009,-0.592988057408772,-0.6176109085229475,-0.4064761624257396,0.023515251035255424,-0.656706274769514,-1.0614375268762188,-0.8994672386355762,0.2797674454616761,-0.48705673477799083,-0.6545179074954777,-0.7750212191626527,-0.6595833582044963,-1.3772028620643861,-0.9858151254262149,-1.1761365497810372,-1.2693972542509147,0.5256516413717272,-1.004206456885126,-0.25515302116115857,-0.6573529518937193
2018-03-08,0.33571650606156744,0.30708582256655514,0.4358596873278442,0.34447380693301,0.17762168345043516,0.29493520949031016,3.1368750366410625,1.9483960124516697,0.39806233406178837,0.7358995295572601,2.4463046038946334,1.6919030921262346,0.5601800952829583,0.9651635953290993,0.19339523842771822,0.9153722485214288,1.4687200073276507,1.5743801862957207,0.7277877496073559,0.4586650643432888,0.16878133160913578,0.3743869618626938,0.23758481225273353,0.05605101410104396,-0.015263398895770663,1.2191766324478825,0.6077409562357694,0.5927447456259394
2018-03-09,1.5180618377842459,0.019134105784268662,0.8935960022323997,-1.6219582473556038,0.2814273067482276,2.9558126630207404,0.7182840761846165,0.6279811105248667,1.1822845933302961,0.7875003815408732,0.9307167093556057,0.314647774738841,0.8996251561849355,-0.002172135841438383,1.2970331296266568,1.5380220961034308,0.9078028658783044,0.26758843430736423,0.6497890882766422,1.8308693788442243,1.5768295749853278,3.3777013786869814,2.8596941869053705,3.2299528437628178,0.14449802071927476,1.0518391501641577,1.2517902833877992,1.481151958460658
2018-03-12,0.6071202895220562,1.033044048609555,1.9802263479145488,0.9640246533322072,2.608750172420282,1.7889773401968068,0.9400649284850404,-0.33318792531844554,1.3041824811531155,1.2201400502727333,0.9124390566090268,0.38006476334815353,0.6528798260821755,-1.3505054274954853,1.4796895243117891,0.27595260580974834,0.4434003360507921,1.9047238749351214,0.6500893872907643,2.0969245107176127,1.6266268331531553,2.036496070018967,2.0438785462418174,1.8164517675744785,-0.44732381039988,0.8561998178958641,1.491603274851938,1.310059358696125
2018-03-13,0.15559259008133264,-0.3477398413080035,-0.3949636677068158,-0.5923564494797029,-0.44679410564186783,-1.0807979273144253,-0.18209404337727886,-1.1127636051369794,0.08906489223885483,-0.8886155482787816,-1.3181534322908917,-0.7790428901635171,-0.5215132770581943,-0.33429150218992065,-0.5734841534894897,-0.15613206601965413,-0.7109555304285919,0.21176201671890826,-0.8451546186325598,-0.5421337864219056,-1.234347338844588,-0.07151761259595046,-0.616531876903692,-1.1116059694518343,-0.034584445447660705,-1.9574149401644592,-0.385820745058818,-0.7788504507827532
2018-03-14,-1.0429174609395853,0.27294963551420803,-0.4115522561826568,1.2520200197687403,0.36065984301845155,-1.3719843823350897,-1.2274624676807622,1.0619039736418312,-0.8438927171506849,-0.6104678464572855,-0.7641437792684558,-0.5682798650874621,-1.0646411345178741,-0.1331608735995804,-0.9497295577473697,-0.287330850268519,-1.5916040061152548,1.8457843809722485,-0.8069685493622858,-0.8420244836887858,-2.1723043528309116,-2.725153662416868,-1.2343721928072537,-1.3193888136206366,-0.9510051445654533,-0.7905407172940526,-0.7889751772492293,-1.0487635742320145
2018-03-15,-0.5825843991243307,0.14888650937836534,-0.5100453478396161,-0.63500426125358,-0.14164167347558987,-0.09635616955203652,1.712633767291627,1.961608703078399,-0.08269703588605903,-0.6030805367315484,-0.038630162185360195,-0.18459281113551995,-0.08472663506779998,-0.3718593571197415,0.48435094449583715,-0.7158683593900594,-1.2721587463886075,-0.8656131920026455,-0.29516351010543396,-0.12444969898730562,0.20759791561606455,-0.08906301607006784,-0.09951313466373124,-0.4111346793411408,-0.10105292346909156,0.9713960258195264,-0.26521521253858316,-0.6126636418807507
2018-03-16,-0.37086668356813846,-1.603481467910861,-0.5221363050564864,-1.1801912508655032,-1.4152410956420725,-1.7465422124610996,-1.4161732151161455,-1.3067195849011282,-0.13658160008315212,-0.14260249554366444,-0.07103335746095896,-0.308618802432592,-0.5129613089549179,0.34438070014655153,-0.015070144673401398,-1.0092392525480331,0.9509587864336755,-0.27077836677720235,-0.42391140601953925,-0.3779029017335622,-0.6231809908829433,-0.3175840811264208,-0.8568796726719619,-0.907929829833598,-0.9717833198103931,-0.5259419426947964,0.066132574960176,-0.3402052862667593
2018-03-19,-0.9088067004500378,-2.127743999218601,-0.09367131212868474,-2.5978247833304935,-0.2957094791040116,0.798022536227383,-0.23444941021321108,0.5943339812281678,-0.17244711374075905,0.06358273405755455,2.0234957294442912,0.23862185966496696,-0.7699159869351768,-1.548619157976061,0.4126644834500537,0.7003926909312508,-0.41036081531378166,-1.356758794660995,-0.17978587537426094,0.12410027302061089,0.8735356672630923,1.2942815125185358,0.17285711198979925,0.5238956302858755,0.46626831720260054,2.155844564971998,-0.0011907904268415592,0.1714127326836623
2018-03-20,0.34557900992715496,0.30812124009442776,0.2256575852731313,0.5693251374707886,-0.47578458348287445,0.17746619342349224,-0.8931044656511622,-0.5986101652970532,-0.047281499903206736,0.24295597569761185,2.4494201655088643,-0.09213710634123906,-0.1165242676749001,-0.40683299617891855,-0.5890473580430156,-0.29251213010179633,-0.2423598744679678,0.8800391055587831,0.14979768500895663,0.4370332488805584,0.4911353006634922,0.12689381110435605,0.31384137529388845,0.48270010370510263,0.49924750711580757,-0.026726286845013547,-0.6142567096877882,0.0007281677115944518
2018-03-21,-0.05557017928694563,-0.4890545670483526,-0.4601295085398305,-0.8973218888545187,-0.7637927191772031,-0.6479949636180038,-1.234859997634019,-0.6964907347842386,-0.2830782525132469,-0.5925283128874859,-1.13464447806354,-0.3692841112839629,-0.06731752017764547,0.33771099243125047,-0.06497324429254325,0.3888940824530174,-0.40264641960879866,-1.6440730605190024,-0.3417317458585756,-0.3540909947780224,0.3971491848866915,-1.9542137593245856,-1.6438562351499209,-0.7599782327222249,0.08114846431870326,-0.3202870759280829,-0.727685186294591,-0.5672385168787986
2018-03-22,-0.14924499590309726,0.25963232813026593,-0.21854441771929078,-0.942834942113191,0.17033711607905566,-1.0147302403168856,-2.3646309648852726,-2.510085399357276,-0.0437028653391458,-0.18857051275494863,-0.8870059450545753,-0.3452275959605622,-0.5459566408853811,-1.047347381120356,1.6034101080768082,-0.6958753722763888,0.30903267548354485,-0.2926171212426776,-0.38033690009534604,0.07489248832242001,-1.1651725367589072,0.33188741127820887,0.3596257269030678,-0.6916764361078576,-0.49956524754217746,-0.8087059673010488,-0.4709105611902076,-0.12083220434555564
2018-03-23,0.4150669675566432,-4.602382681155115,-4.719851600688352,-5.804721628709187,-5.129387224523119,-5.487124060989879,-2.719699962117783,-2.282389373846805,-4.739536621823614,-4.468989361338682,-3.284298800587837,-3.8389628820525434,-3.216060087024053,-3.2742812389574327,-4.664021468017654,-2.8202273436394365,-5.329514041905359,-5.2795813740640245,-3.793075333312068,-4.742564590280218,-3.3915655574015435,-6.283626260519137,-5.31950813065688,-6.70675283033958,-2.536100768523508,-4.24184440677613,-4.112122332910928,-4.7834120303839045
2018-03-26,-1.321410720865679,-0.6209780158756173,0.9583615368634169,-1.0271884375097962,2.1123936832657675,2.085499165170268,-0.8700122921456388,-0.5013154008176701,0.061588673960533136,0.8833258828788493,2.7849284185399004,0.44772592540387457,-0.5979730472442601,-0.47427992770435745,0.6137695185560732,-0.390194606050831,0.9656929333451636,0.6326211240140545,0.4034739289517475,1.4992307440505392,4.291446637020568,4.0754076386069205,1.6519228335768243,2.48174407830557,-2.3839908468833326,-1.2032753415434083,-0.14396071116169473,0.4982135156779144
2018-03-27,1.499192173884123,1.1603101610957678,1.4418194008350982,1.0660132582758663,2.5799522548902276,2.8606696497454065,-0.18047841458589398,0.7491031570536322,1.7888926350784429,1.6689413140963394,1.6053046316650166,2.0140405036752185,1.2418445206236806,1.5238549085772934,2.1006765009865758,1.963899476528308,2.3714421033660393,1.8306174420060994,1.502818472740075,2.1442738736414446,2.787378099053117,5.014348534240232,2.5903921235783445,4.0132393883753,-0.17806629024804677,0.6150108822300826,1.397566659349181,2.1438805924404836
2018-03-28,-1.6773878645268026,-1.6171744774320151,-1.4573176716945357,-0.709217387669514,-1.7400871564633547,-1.4232569302771947,-2.8594036665126166,-4.081722573947144,-0.7510485793627231,-0.8577316136860635,-0.7662948923959134,-0.23545689561007555,-1.223335117363722,-0.27803796116770974,-1.6449525264400244,-0.03731227262833148,-0.8642890189029862,-1.510730904047053,-0.24802681292777073,-0.9594474592994562,-1.3951905626134353,-0.18285013450787257,-0.8460740838793557,-0.7604970418732759,-0.05165230939451204,-2.4854288320669493,-2.1127332302190105,-0.8101478519829786
2018-03-29,0.3901025825309601,1.6985818179416245,1.550256328525501,2.813981146571898,0.1687310854775248,-0.30221318659915397,3.018686212628663,2.5355838254729646,0.7990313830344542,1.0385344460739354,-0.45002864253519403,0.5182544799815059,0.7788454804477762,3.862887529100445,0.9407901046283973,-0.8866700536736882,0.9895265470644565,2.3962481441911487,1.082287955287664,0.5831978449374997,-0.3853675370988241,0.654488707323142,-0.16131364935976222,0.7150050741050684,1.5023622669855907,1.8760118083992028,0.7264622818061062,1.1185140929750537
2018-03-30,0.19743008760728653,-0.05715677518877138,0.5797054063332752,-0.4101521179818546,0.5457781395121097,2.0291040743872557,-0.4775026555137396,-0.015120092736564672,0.8111770729867018,0.6620349743818199,2.7964719139458527,0.5559253656076679,0.8225681389258721,-0.9451660777240689,0.3978819794454802,0.09380159741678717,0.7160617015359749,0.337915661671051,0.665512060613227,1.526499806859949,3.5873070863543743,3.6839854226625945,1.6213144347128505,2.3542978866872177,-0.7765094079776547,-0.5916443975234498,1.4255552740478183,1.356687707541826
2018-04-02,1.2275474463845804,-0.1845659937156574,0.1193038118705747,-0.06955389570341142,0.0038424887030874544,0.7363193010800906,-1.7183701076723512,-0.4796221272146961,-0.02024036386828465,-0.3758670530224939,-0.1505228565685579,-0.24232406430415576,-0.3134284501616236,0.16816732648985422,0.7325990416662709,1.6051518144399202,0.25458517234238087,0.015192976118316714,-0.04951218035256222,-0.28057386916828797,2.4661177557293357,1.5563299488241533,-0.37172275403796196,0.441687846472294,-0.761276139951439,0.05033464240278285,-0.16028576662392435,0.6810702321394357
2018-04-03,0.5188284518828468,-1.2832824946855448,-1.1289510852801277,-1.7589154383402472,-1.3340608165743228,-1.1063556792429874,-0.3689984104023547,0.5953352430585035,-0.9522536287242089,-0.6167761730721866,-0.07174659057391786,-0.8594444377415522,-0.4232215053293742,-0.8523867033435106,-0.8326726638651305,-1.1618298520154058,-1.2753634927706314,-0.4022151369945104,-1.0089094796863818,-0.7030169268005482,-0.8727142735022841,-1.405971677476936,-1.99872328248476,-1.2849513857574602,-0.8504674745636764,-0.21837561711843811,-1.2245059651142087,-1.0795558650005477
2018-04-04,1.1680348636870397,-1.0569220977512672,-0.14449538271572582,-1.6490592509606383,-0.6744916000093415,-1.6205858856459865,0.8076514346440078,2.8994777471423427,-0.23948447207364776,-0.3852144698149762,-0.16350758916491293,-0.5837444018952365,-0.2452180650065472,-0.56608785152229,-0.5020887631934201,-0.19270563217335113,-0.5361809313220833,-1.363021661249364,-0.6480204774470866,-0.7982423298981134,0.39512057449277993,-2.507016384437788,-1.325217313178051,-1.6138835512233385,-0.04246066688895489,-0.45820728477554695,0.27588448735513804,-0.603828942299145
2018-04-09,-1.0797737412478692,-0.2599705366725158,-0.12201218148572002,1.3080105889951232,0.6226132505273485,-0.39594590469211877,-2.0764597614692515,-0.5615437242029175,0.12254238729578759,-0.5802314615171444,0.17914398037508494,-0.16566492432866786,0.19563090968370833,-0.6911865368883219,-0.8534226311426085,0.6899356291795833,-0.6421836719542773,1.0834251077669332,-0.2645224644797106,0.0075480842763431255,2.5706699984382464,1.3403232622015482,-0.29933304500239233,0.5333558442754516,0.0028509197066872716,1.2601650905326167,0.32080428412650797,0.03130660345715963
2018-04-10,-0.9418232453840214,1.2988965895192717,1.1778186811196578,3.040758280558209,1.860698300875674,0.7512114088508604,2.4934971224403135,0.9223888431228122,0.6818453840302885,0.8674923124665002,0.7797038109224053,0.4593999190736664,0.8745982588474588,1.9305936149824232,0.4590766002098734,-0.029168809739954504,0.8418535722736431,1.3947503947487006,1.2705321556901517,0.1300953171644137,-2.629575491808267,-0.8124519500149807,0.18493361796367846,0.3335826933940078,3.009345048378731,2.4120094765367694,0.43392504930965803,0.3286164576487227
2018-04-11,0.7981568637474012,0.051461201223190756,0.8217421584644224,-0.5374461619001347,1.034871444382679,0.4846010635061626,0.37429314377852574,0.47539932640474625,0.7282307329475435,0.9907843767917202,-0.10144415574756538,0.270148215353716,0.44256929417265667,1.0295824562777778,0.5022102848189824,-0.4442203871778738,0.3239683029741647,-0.08414982692291906,0.2446759657884101,0.5702871470170567,0.2838199189979518,0.8138519039142311,0.8329440184136505,0.6348952746140668,1.0948440483768307,-0.6703844646853918,-0.25321321722852064,0.4664289958407508
2018-04-12,-0.8367533968203333,-0.8799955159464079,-0.517432270601248,-0.7792527376379144,-1.2706217313167678,-0.6684487931290173,-1.2390319091018398,-0.9018157635777735,-0.555454033228242,-0.2904420673659369,0.4309647911652892,-0.6345986082652133,-0.9277904081411714,-0.9711353039006609,-0.5938875974926927,0.4266063637183404,-0.3627232142856984,-1.237977159749215,-0.7776879084382515,-0.9283895488622407,-1.0915243137040842,-0.6241936955133642,-0.7842516837680225,-1.0047363984471591,-1.498004303477285,-0.9223935762068924,-0.5012190115533666,-0.6150752580063368
2018-04-13,-0.5373378580273758,0.028274146120788046,-0.38125089228931985,0.38855284732077777,-0.5992585964463726,0.04236397050980667,-0.7570127848820829,-1.2873621590249629,0.11255354907373505,-0.4259958129506858,-1.7812055538311222,-0.4704133675798583,-0.2928545671106786,-0.7208120572198551,-0.35589430989175774,0.35520390119909706,-0.549360040851965,-0.5899700003737185,-0.11974967988600538,-0.13836352777224503,0.43196884779403977,1.0418305795961258,-0.10820292033987267,-0.2619430369354858,-0.7139800007781805,-0.9800659922009181,0.19324566407670218,-0.2729923532386991
2018-04-16,-0.5494222986124897,-2.019866118192437,-1.0347826370183166,-2.026860099644523,-1.1759077792009354,-0.195583826862622,-2.3312115143785395,-0.35139326280357874,-0.7020951958486177,-0.7778831536519704,0.19244715662862788,-0.862808167753204,-0.5220377372276097,-2.5801804943253126,-0.5635016734079068,-0.034413871543337304,-1.0401914747364294,-1.9424095310841882,-0.9974251840830783,-0.6632709004096959,-0.043168065050347426,2.90681703642659,-0.473187918315221,0.5765630563201674,-2.8364287813685274,-2.4620231551349847,-1.2137549084903942,-0.9159462664747209
2018-04-17,-0.8301635954060305,-1.2462708602730688,-1.7966456471083858,-0.4269268620700539,-2.1434854802021674,-3.073509032191113,-1.134634644985355,-1.5157200292431394,-1.6575074999903738,-1.8835237355616985,-2.541143073028296,-1.4207320101309429,-1.7741070707219087,-1.3648459488193265,-1.9544618399451763,-4.998958622007333,-2.172130118586346,-1.483530080127704,-1.787700938533876,-2.310958942598307,-1.680355544388068,-3.948159389279604,-2.3290715791403183,-2.9408965813885413,-0.4661319689322152,-0.8786591976870373,-2.2174297721743064,-1.9865854668362992
2018-04-18,-0.09309530725175597,0.8561108304378173,1.0798129932805045,1.6372973163096605,0.38670418459672007,1.5576137583966698,-0.7248119986194124,-0.3766880285474117,0.4628705019912749,0.2854451619372922,0.6600923114824075,0.12468356821702109,-0.015328535377134855,0.612375823791278,0.2488775287134093,0.4694529450879781,0.6916433908918718,0.207669624868001,0.6874651810585108,1.6237881679585398,2.22019901927899,4.5098056378588325,1.08028854612634,0.7855425655828085,1.1030582296653435,0.9644965020622953,-0.04045606601733587,1.2695657516781589
2018-04-19,0.5080285658908945,2.0599199885503294,0.33785687997958114,2.133130309899123,2.3642741328698813,0.5305706037217472,3.6455527026335366,2.804082560790211,0.21906488140484015,-0.13820934966607412,0.48864350738784257,0.627672955974834,0.3597149203167893,0.41671497211166475,0.23939324954169727,1.8524463039440109,0.7871440222932291,1.0658523023151067,0.6639591886418605,1.0880046576787983,1.9422785443067525,-0.6518129529241579,0.07890828072782963,-0.5175379203536501,0.3366685275046022,0.8785442234447771,0.3925391451176319,0.30639717871905336
2018-04-20,-1.1996810739648978,-2.1328667826365666,-2.116804240217307,-2.111618986951469,-2.4318280638549017,-1.9960270702110483,-0.4728104924431542,-1.5780439384466827,-1.7276853605697307,-2.2047542584122226,-1.3372651786939915,-1.4583515627278665,-1.6095619904916592,-1.478212718102656,-2.2966550642594896,-1.4793318483945939,-1.4751686960773114,-2.186424188649394,-1.949424883016193,-1.7576277524802508,-0.8560698957694513,-2.328453584781587,-2.366541440563985,-2.117298244516075,-0.8097443228020973,-2.1948518307212117,-2.073363157164654,-2.0664000181462083
2018-04-23,-1.3302304631784279,-0.06584446377702058,-0.5803119303220416,0.27933831088589045,-1.1390524696270332,-1.716904347497672,1.6839998132455625,0.057020219890024926,-0.6593711040310368,-0.5781509409123142,-0.8368788147201767,-0.2596227436288734,-0.054151077720066,-0.2649664831504306,-0.39050935044787627,-1.4301965936232564,-0.6878820675818464,-0.20267314268367365,-0.23843247465253903,-0.7128608069047027,-4.135649296939614,-2.0380640010357554,-0.964336187546766,0.5023117529761034,0.35467419162762415,1.1100435782177565,-0.7040570151169878,-0.3065021694486081
2018-04-24,1.4208219845098125,1.6226162596186144,2.2030485465244443,2.0869577223648905,1.4352564893771014,2.280733216339814,2.1327701044862035,2.5937768290136054,1.5282929414061508,1.8740092026909183,2.027363426920248,1.3180263096535194,1.7803760802931112,2.5435603752893776,1.9538149009705297,2.0329316697935473,1.4563671371896847,2.900085886057835,1.994807880333993,2.1855100275136596,1.7498165514905573,3.271693998700398,2.798863186674816,2.1359840954274345,1.7481856017610875,2.5865530913636414,1.9608629847825298,2.0607299677067203
